UniqueCount	AmbigCount
0	0
0	0
0	0
7	0
0	0
0	0
5	0
4	26
0	26
0	1
0	1
101	0
1	0
2	0
0	0
0	0
0	0
59	0
87	0
71	0
0	0
0	0
0	0
0	0
0	0
0	8
0	8
146	0
6	0
10	0
106	0
0	0
0	0
0	0
0	0
62	0
0	0
0	0
0	0
0	0
2	53
0	53
1	17
0	17
49	0
6	0
0	0
0	181
0	181
0	2
0	2
0	0
0	12
0	12
0	12
28	0
0	0
0	0
0	0
0	0
0	0
2	1
0	1
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
16	0
284	0
20	0
0	94
0	94
0	0
0	0
0	0
1	0
7	0
8	0
84	0
0	15
0	15
1	0
2	16
0	16
7	0
3	0
0	70
0	70
169	0
67	0
66	0
4	0
0	0
0	0
0	0
23	8
0	8
0	8
5	0
1	0
29	0
0	0
0	0
0	0
60	0
0	0
15	0
45	0
27	0
1	0
5	0
0	0
0	0
179	0
0	0
0	0
0	0
0	0
2	0
0	51
0	51
0	9
0	0
0	0
0	1
0	0
32	0
23	0
1	0
0	0
0	0
66	0
0	16
0	16
96	0
0	1
0	1
0	27
0	25
40	8
0	4
0	4
0	4
0	4
0	2
0	6
0	6
0	4
5	9
0	9
0	67
0	67
0	171
0	171
99	0
0	0
4	1
0	1
1	0
0	0
8	0
1	0
0	0
0	0
0	0
0	162
0	162
0	162
349	0
16	0
0	0
5	0
57	0
20	0
2	0
0	0
0	0
0	0
0	0
3	0
0	36
0	36
1	60
0	60
12	0
5	0
51	0
9	0
0	14
0	14
0	8
1	8
0	8
0	0
379	0
9	16
1	16
0	16
1	21
0	21
0	0
27	0
0	0
47	0
0	56
0	56
0	0
1	0
6	0
11	0
0	0
0	0
0	0
2	0
18	5
0	5
3	0
199	142
1	0
0	142
1	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
132	0
1904	0
17	0
39	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	71
0	71
0	70
0	70
0	0
0	70
0	70
0	0
0	70
0	70
0	70
0	70
13	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	13
32	0
34	0
0	0
14	0
185	0
207	0
4	0
0	126
110	107
0	25
1	0
0	0
0	0
99	0
19	0
2	0
12	0
0	53
0	53
0	53
12	3
0	3
5	0
0	0
0	0
4	0
0	0
1	0
0	2
0	2
145	0
242	0
0	0
0	0
6	0
0	0
0	0
0	6
0	6
0	0
0	4
0	4
61	0
666	0
0	199
0	199
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2071	0
34	0
0	0
35	7
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
1	0
92	0
0	30
0	30
0	0
0	0
0	0
0	0
0	0
2	158
2	158
0	0
0	0
2	0
32	0
13	0
3	0
32	0
103	0
0	0
0	4
0	4
0	4
0	0
0	51
1	51
11	0
0	0
0	0
0	0
0	0
171	0
0	0
231	0
0	0
0	158
0	158
90	0
16	0
0	1
0	1
0	1
0	0
0	0
26	0
0	0
8	0
3	0
1	0
6	0
5	0
0	0
0	0
0	0
9	0
3	23
0	23
0	21
0	0
0	23
0	21
2	0
0	0
1	0
4	0
0	32
0	38
0	33
0	39
0	34
0	34
0	39
0	34
0	2
2	0
0	0
0	0
132	0
65	0
28	0
24	0
7	0
0	6
8	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	69
0	10
0	10
0	10
0	10
0	10
0	64
0	5
31	0
0	0
3	0
0	0
0	10
0	10
31	15
0	15
0	0
0	0
0	0
52	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
153	0
0	18
0	19
0	18
0	18
0	17
0	17
0	16
0	23
0	22
0	22
23	0
0	126
1	126
0	126
0	126
0	126
74	0
0	736
0	736
0	29
0	0
0	0
0	0
54	0
0	1
0	1
0	1
0	1
0	1
0	1
1	3
0	3
0	0
0	0
18	0
15	0
161	0
61	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
18	0
0	0
0	0
0	0
0	0
0	2
6	0
0	2
317	0
0	2
0	0
0	0
0	0
15	0
0	0
17	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	0
0	3
0	3
0	3
0	3
123	0
5	1
1	1
0	0
7	0
0	0
0	0
102	0
30	13
0	13
18	0
63	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	11
0	11
0	0
0	0
9	0
12	0
8	0
10	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
371	0
0	0
122	0
0	0
0	0
2	0
1	0
13	0
10	59
2	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
1	11
0	11
0	11
0	11
0	11
155	0
71	0
1	0
4485	0
77	0
65	0
36	0
3527	6
1	6
1	6
5	1
56	0
28	0
5	0
2	0
55	0
0	8
0	8
9	0
0	0
8	0
0	0
0	1
0	1
0	1
0	1
0	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
158	0
25	0
12	0
0	0
44	0
0	0
0	0
0	0
0	0
3	0
49	0
0	0
600	0
2	0
21	0
0	0
0	1
0	1
0	5
0	5
0	1
0	8
0	8
0	8
2	0
0	0
0	0
0	0
0	0
4	0
9	0
0	43
0	280
0	278
1	0
0	0
0	0
23	0
0	4
1	4
0	272
0	325
0	301
0	324
0	322
0	321
0	267
34	0
7	0
20	0
8	2
0	2
6	0
3	0
0	19
0	19
0	19
0	21
0	21
0	21
10	0
56	0
20	0
0	19
0	19
29	0
0	0
0	0
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	18
46	0
21	0
0	1
0	1
3	0
1	386
0	386
1	22
0	22
0	22
0	22
0	22
0	22
0	28
0	28
0	0
0	0
0	0
0	0
0	1
0	1
0	5
0	5
0	5
0	5
0	5
0	5
0	0
20	2
0	2
335	0
161	0
11	0
3	0
15	0
1	56
0	56
0	9
0	9
0	0
8	0
0	0
0	0
0	13
0	13
0	7
1	0
12	0
13	0
0	11
0	11
0	11
2	0
0	0
0	0
18	0
0	0
0	0
57	0
2	0
0	0
0	24
0	24
0	24
0	24
0	24
0	24
0	23
0	0
0	0
22	0
0	1
0	1
3	0
1	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
8	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	0
1	0
0	0
0	27
0	27
0	0
5	0
0	0
0	0
0	0
2	0
28	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	0
1	0
8	0
0	5
0	5
56	0
0	8
0	8
5	0
250	0
188	0
7	0
86	0
10	0
151	0
126	0
144	0
0	0
0	0
0	0
116	0
0	0
2	0
0	0
5	0
40	0
70	0
12	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	0
1	0
104	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
37	0
0	0
0	2
0	2
20	0
59	0
0	0
0	0
0	0
0	6
0	0
0	0
0	6
0	0
0	286
0	286
44	0
9	0
0	42
0	42
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	13
0	0
0	0
0	0
0	55
0	55
19	0
0	0
0	0
0	3
0	3
0	3
29	0
28	0
0	1
0	1
0	0
0	1
0	1
0	1
0	0
52	0
181	0
0	0
0	74
0	74
7	33
0	85
0	85
12	0
0	0
0	70
0	76
0	75
0	76
0	65
0	138
0	144
8	0
0	0
19	0
0	0
0	0
15	3
0	3
0	0
0	0
0	0
1	0
0	0
0	0
31	0
30	0
0	0
0	0
0	0
0	0
0	0
23	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
16	0
12	0
0	29
0	29
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
0	0
2	30
0	30
1	0
0	0
0	0
0	0
0	0
117	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
104	0
17	0
95	0
1	0
0	0
0	0
24	0
26	0
0	0
0	0
1	0
0	0
0	0
0	2
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	115
0	117
0	34
414	112
24	0
0	0
7	0
0	40
0	40
0	11
0	10
0	10
0	0
0	0
0	0
26	0
15	0
2	8
0	8
0	0
0	3
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
2	0
161	0
0	0
0	0
0	0
0	0
2	0
4	0
0	0
0	0
0	0
2	0
0	0
0	0
1	0
0	0
43	0
104	0
184	0
0	0
0	0
0	0
0	0
1	0
7	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
9	0
33	0
31	0
78	0
0	132
0	132
2	132
0	131
4	0
14	0
91	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	6
6	0
38	0
40	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
9	0
0	0
0	0
0	0
0	0
2	59
0	59
0	2
0	2
1	0
165	0
3	0
0	0
0	0
11	0
0	2
0	2
95	0
4	0
12	1
1	0
0	0
7	3
0	3
0	0
0	0
37	0
101	0
87	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
26	0
207	0
94	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
319	0
0	0
1	0
102	0
3	0
0	32
0	32
2	0
706	0
17	5
0	5
14	0
0	2
0	2
44	0
0	14
0	15
0	14
0	1
0	1
1	0
0	9
0	10
0	10
0	0
0	0
0	0
0	9
0	11
0	9
0	9
0	7
0	5
0	5
0	5
0	0
0	0
54	0
8	0
105	0
10	0
418	0
48	0
2	0
90	0
271	0
0	0
1933	61
0	61
6	0
3	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
10	0
2	0
0	0
0	14
0	14
0	15
0	9
0	15
0	15
0	11
0	16
0	16
0	11
0	9
52	9
0	1
0	0
0	0
1	0
0	1
0	1
0	0
25	0
5	0
12	0
5	0
18	0
5	0
0	0
1	0
34	0
2	4
0	4
2	128
0	128
1	68
0	68
0	0
15	0
16	0
0	0
0	0
0	0
0	15
0	15
8	10
28	0
416	0
0	0
0	0
0	0
51	0
217	0
1	65
0	65
49	0
0	38
4	90
0	32
0	36
0	16
0	14
0	14
0	51
0	5
11	79
0	79
0	0
0	170
0	174
0	190
7	5
0	5
0	0
0	0
0	0
1	0
0	162
0	162
5	0
0	65
0	65
90	0
1221	0
16	0
10	0
38	0
2	0
68	0
24	0
31	0
32	0
1	0
1	0
0	1
0	1
12	0
14	0
23	0
0	0
0	3
0	3
0	3
0	0
2	0
76	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
66	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	0
0	0
223	0
91	0
0	73
0	73
0	72
0	72
0	72
0	72
0	9
0	9
11	9
0	0
4	0
0	0
0	0
0	0
0	0
29	0
115	0
6	0
2	0
9	0
0	0
14	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
50	0
2	25
0	25
0	25
0	21
0	6
0	2
0	6
0	6
0	0
0	0
1	0
56	0
30	0
1	0
0	39
5	39
25	0
0	6
0	6
0	6
0	6
0	6
0	3
0	0
0	0
0	2
0	2
0	2
0	0
2	59
1	59
1	0
76	0
0	78
0	78
0	78
0	78
0	0
0	10
0	7
0	7
0	10
0	12
0	11
0	9
0	8
0	0
0	0
0	10
0	10
0	0
42	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
113	0
0	0
6	0
1	0
250	0
0	0
0	0
3	0
3	0
0	0
27	0
59	12
1	16
0	16
0	16
0	12
0	11
0	9
0	12
0	12
1	11
0	11
0	8
0	8
0	0
4	0
0	0
0	0
0	0
0	0
81	0
11	0
0	0
0	0
24	0
0	0
553	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	2
0	2
0	0
3	0
33	0
0	0
101	0
0	6
0	6
0	6
80	0
3	0
0	10
0	10
0	0
1	0
290	0
8	44
0	44
0	0
0	0
215	0
96	0
3	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
128	0
0	0
0	0
0	0
0	0
0	0
0	0
130	0
3	0
0	0
0	0
1	0
0	3
0	3
0	4
0	4
0	4
0	4
0	4
7	0
64	0
77	0
989	0
20	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
25	0
0	0
0	0
6	0
4	0
29	0
55	0
0	0
0	0
77	0
0	0
0	0
0	0
0	0
0	0
25	0
0	3
0	3
0	3
18	0
11	0
55	0
6	0
0	0
225	0
122	0
0	7
0	7
66	0
1	0
87	0
0	7
0	7
0	6
0	6
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
2	1
18	0
1	0
32	0
0	1
0	1
25	24
0	24
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	0
0	1
5	1
0	1
90	0
14	2
0	2
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
175	0
5	25
0	23
0	25
242	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	96
0	97
0	97
0	0
0	0
16	10
2	10
0	617
0	617
2	0
9	0
4	0
3	0
0	8
0	8
0	8
0	8
0	8
110	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
24	0
1	0
27	0
76	0
0	0
19	0
18	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	2
0	2
0	2
0	2
0	2
0	2
1	0
10	0
0	0
9	0
0	0
0	9
0	9
0	9
0	1
0	0
0	0
2	0
46	0
123	0
11	0
0	61
0	61
0	61
0	93
0	93
0	43
0	10
0	42
0	42
7	0
0	40
0	40
44	0
187	0
8	0
0	0
28	6
0	6
0	0
0	0
0	0
33	0
48	0
36	0
185	0
42	0
35	0
0	0
14	0
11	82
4	82
3	82
3	76
4	0
19	0
46	0
0	0
0	0
0	0
0	0
1	0
40	0
0	0
10	0
9	0
0	0
0	0
64	0
0	0
1	0
4	0
36	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	115
0	195
0	196
59	0
0	0
0	0
0	0
0	30
0	30
174	0
6	0
0	0
10	0
0	21
0	21
0	0
3	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
103	0
0	0
14	0
6	0
0	0
0	0
0	0
0	0
0	0
18	0
27	0
111	0
22	0
0	0
150	0
0	0
0	0
0	0
143	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
2	0
1	13
0	13
1	0
0	0
0	0
0	32
1	32
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
18	0
0	0
0	0
6	1
0	1
1	0
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
19	0
21	0
12	0
0	0
0	0
0	0
0	0
0	0
36	0
1	0
66	0
123	0
18	0
28	0
11	0
0	0
0	0
0	0
85	0
319	0
6	0
1	0
103	0
0	0
0	0
1	0
0	53
0	53
0	0
0	0
11	0
58	0
0	0
0	0
0	14
0	14
0	0
0	0
0	66
0	66
0	0
0	0
32	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
53	0
0	0
125	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	61
0	0
0	61
0	0
0	0
0	0
0	0
0	0
0	49
0	39
0	0
0	49
0	49
0	47
0	47
0	49
0	15
0	0
0	8
0	8
0	8
0	8
0	0
0	0
0	0
2	0
2	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
263	0
99	0
287	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
14	0
7	0
3	3
0	3
0	2
14	0
46	0
0	33
0	33
0	0
0	8
0	8
1	8
5	8
906	0
0	7
0	7
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
10	0
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
12	0
4	0
8	0
11	0
27	0
5	0
0	0
0	0
0	0
0	0
0	151
0	151
20	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	115
0	115
0	57
0	111
0	111
0	57
0	0
0	0
4	6
0	6
0	6
0	6
0	6
0	6
0	6
0	1
3	0
0	0
27	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	2
0	2
0	2
0	0
7	0
60	0
1	4
1	0
0	4
0	0
0	63
0	63
15	0
1	0
182	0
22	0
4	0
0	12
0	12
177	0
1	45
0	45
0	11
0	11
0	10
0	10
0	10
0	11
0	0
0	0
3	0
2	25
0	25
3	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
44	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	33
0	34
0	34
0	22
0	18
0	18
0	18
9	0
0	0
0	33
0	34
0	33
0	22
0	18
0	18
0	33
0	34
0	34
0	18
0	18
18	0
8	0
1	0
0	0
10537	0
50	0
5	0
33	0
0	1
0	1
0	0
0	0
6837	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
6	5
21	4
0	4
0	4
1	4
6	4
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
4	61
0	61
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
13	8
15	8
3	8
1	0
0	0
0	0
0	0
7	0
5	0
3	0
31	0
15	0
381	0
58	0
10	2
0	2
93	0
0	0
0	12
0	12
24	0
6	4
0	4
0	0
0	127
0	0
0	0
3	0
2	127
0	125
1	125
1	122
0	122
43	0
74	0
3	0
81	0
0	45
0	45
0	45
0	0
0	0
0	0
0	0
109	0
21	0
47	0
1	0
0	0
0	0
0	0
0	12
0	12
0	12
0	12
0	6
11	6
1	6
13	6
9	6
27	6
0	19
0	13
0	33
0	27
0	7
0	1
1	19
0	13
1	16
0	9
0	24
0	18
0	55
0	49
1	16
0	10
0	13
0	7
0	7
0	1
0	6
0	6
0	0
0	26
0	20
0	72
0	66
0	20
0	14
0	6
0	0
0	11
0	5
0	16
0	10
1	62
0	56
0	8
0	2
0	7
0	1
7	7
0	6
0	0
0	7
0	1
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	0
0	0
0	5
0	5
8	3
0	3
0	3
0	0
0	0
0	0
14	0
0	22
0	22
57	0
0	0
109	0
0	0
0	0
1	0
0	0
0	0
3	0
0	0
1	0
2	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
75	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
18	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	18
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
2	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	0
3	0
0	22
0	22
53	0
78	0
149	0
115	0
0	0
56	0
0	0
1	0
205	0
0	13
2	13
0	13
0	1
0	1
0	0
10	0
12	0
0	0
0	0
0	0
0	0
0	14
0	14
0	14
0	14
0	15
0	17
0	17
0	17
0	15
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
73	0
20	51
0	51
0	0
80	0
45	0
31	0
0	21
0	21
6	0
12	0
8	0
4	0
0	13
0	13
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
34	0
0	20
4	20
2542	0
14	0
3	0
0	0
0	0
455	0
0	0
9	2
0	2
165	0
0	0
30	0
3	0
5	0
0	6
0	6
0	6
0	6
0	0
115	0
3	0
83	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
6	0
0	0
0	0
2	10
0	10
5	0
0	0
0	0
108	0
73	0
13	0
200	0
0	0
0	54
0	54
0	54
0	53
0	53
21	0
0	0
6	2
0	2
0	0
37	0
0	3
1	3
0	3
0	3
0	3
0	1
0	0
0	0
0	0
0	0
38	0
1	0
0	6
0	6
59	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	104
0	104
0	104
0	104
32	0
7	0
2	1
0	1
0	0
24	0
22	0
1	0
9	0
36	0
0	0
0	0
0	5
0	5
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	25
0	25
0	24
1	24
0	24
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
3	0
0	0
0	0
6	0
0	3
0	3
0	3
0	0
7	0
0	2
0	2
43	0
2	0
0	0
0	0
29	0
0	0
0	0
6	0
0	0
1	0
0	2
0	2
29	0
16	0
0	0
0	5
0	5
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	22
0	16
0	22
0	16
0	4
0	4
0	4
0	0
0	0
0	0
0	15
0	15
0	15
0	15
2	205
0	205
6	0
0	5
0	5
1	9
0	9
0	9
0	6
2	0
0	0
0	0
0	0
0	9
0	9
0	8
0	8
40	0
179	0
107	0
5571	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
35	0
14	16
0	16
0	16
0	0
42	0
30	0
54	0
2	0
0	0
0	0
3	0
0	341
2	341
1	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
155	0
8	0
0	3
0	3
175	0
8	0
0	13
0	13
81	0
8	0
0	9
0	9
0	9
10	0
3	47
0	47
11	0
15	0
38	1
1	1
0	17
0	17
4	8
0	7
1	8
58	0
0	0
0	0
0	0
8	0
31	0
1	0
0	2
0	2
0	2
0	2
0	2
0	2
0	0
22	0
1	7
0	7
3	0
2	0
17	0
354	0
37	0
3	0
4	0
0	0
0	1
0	0
0	1
0	0
0	42
0	42
0	2
2	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
1	0
1	0
0	1
0	0
0	1
0	0
15	0
5	0
0	0
77	0
0	22
0	27
0	26
77	0
0	9
0	9
0	9
0	1
0	1
0	1
0	1
0	4
0	4
208	0
8	0
10	0
17	0
0	0
176	0
51	39
0	39
0	8
1	8
0	1
1	1
0	0
37	26
0	26
35	0
0	0
0	0
0	0
59	0
25	0
4	0
31	0
37	0
1	0
20	0
24	0
0	1
0	1
0	1
0	0
30	0
280	0
0	11
0	11
3	0
0	0
0	0
0	0
0	0
104	0
223	0
67	0
10	0
0	0
0	0
0	0
0	0
1	0
0	26
0	26
0	25
0	4
0	4
2	0
0	0
41	0
1	305
0	305
0	305
0	304
0	304
61	0
0	31
0	31
0	31
5	24
6	0
2	0
0	0
0	0
0	0
0	1
50	1
1	0
0	6
0	6
0	6
0	6
43	0
23	0
271	0
57	0
3	0
0	0
0	9
0	9
0	9
0	9
0	9
0	14
0	14
0	14
0	14
12	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
288	0
0	0
0	0
11	0
12	0
25	0
91	0
0	0
0	0
0	0
0	0
0	0
0	0
160	0
0	75
0	75
0	71
0	71
27	0
2	0
1	0
0	0
0	51
0	51
0	54
0	51
0	54
0	50
7	18
1	18
0	17
0	0
13	9
0	9
36	0
24	0
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	5
0	5
0	4
0	4
0	5
0	5
0	4
0	5
0	5
0	5
0	5
0	4
0	5
0	4
0	0
0	0
0	0
0	0
123	0
64	0
1	0
1	0
8	0
0	0
0	0
0	1
0	1
3	0
0	0
0	0
0	0
4	0
49	0
2	0
0	0
0	0
49	0
195	0
33	11
0	11
0	11
0	0
1	0
1	0
11	15
0	15
0	1
0	1
0	0
8	0
162	0
0	4
0	4
0	4
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
5	0
0	3
0	3
86	0
71	0
14	0
3	0
0	0
0	0
0	0
0	0
28	0
32	0
0	9
0	9
0	3
69	0
9	0
7	0
48	0
0	15
0	15
0	15
0	15
0	8
0	0
0	8
0	0
0	0
1	0
189	0
343	0
8	0
5	0
0	117
0	117
0	117
0	0
68	0
1	0
0	0
0	0
0	0
0	95
0	4
0	95
6	3
0	3
25	0
6	0
0	24
0	24
0	24
0	12
0	12
30	0
85	0
77	0
0	22
0	22
0	22
4	0
158	0
0	0
0	0
21	9
0	9
9	0
0	0
0	0
2	0
59	0
66	0
1	335
0	335
78	0
0	0
320	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
27	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
1	0
1571	0
21	0
0	266
0	266
0	0
0	0
5	0
208	0
95	0
64	0
2	0
0	0
6	0
8	0
6	0
5	0
0	0
0	0
0	0
0	0
7	0
0	2
0	2
0	0
6	0
3	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
5	0
4	0
0	0
28	0
0	0
1	0
0	20
0	20
0	197
0	197
0	10
0	0
0	0
0	0
1	7
0	0
4	0
16	0
64	0
27	24
0	24
3	0
4	0
0	0
0	0
